?,L2,L,U2,U,I2,I,R,Word,UKPhonetics,USPhonetics,Paraphrase,
0,18,17,02,1,08,7,0.647780629,penchant,[ˈpɒ̃ʃɒ̃],[ˈpentʃənt],嗜好，迷恋,
0,18,17,02,1,09,8,0.310486431,penitent,[ˈpenɪt(ə)nt],[ˈpɛnətənt],悔过的,
0,18,17,02,1,10,9,0.684253338,pensive,[ˈpensɪv],[ˈpɛnsɪv],沉思的，(尤指)哀思的,
0,18,17,03,2,01,0,0.380263809,penury,[ˈpenjʊrɪ],[ˈpɛnjəri],贫穷；吝啬，节俭,
0,18,17,03,2,02,1,0.915301755,perambulate,[pəˈræmbjuleɪt],[pəˈræmbjuleɪt],徒步穿越，走过,
0,18,17,03,2,03,2,0.997164839,perceptible,[pəˈseptəbl],[pərˈseptəbl],可察觉的,
0,18,17,03,2,04,3,0.550834184,peremptory,[pəˈremptəri],[pəˈremptəri],不容反抗的；傲慢的,
0,18,17,03,2,05,4,0.386693184,parochial,[pəˈrəʊkɪəl],[pəˈrokɪəl],狭隘的,
0,18,17,03,2,06,5,0.047857766,perfidy,[ˈpɜːfɪdɪ],[ˈpɜːfədi],不忠，背信弃义,
0,18,17,03,2,07,6,0.564912529,perforate,[ˈpɜːfəreɪt],[ˈpɜːrfəreɪt],打孔，穿透,
0,18,17,03,2,08,7,0.788529924,perfunctory,[pəˈfʌŋ(k)t(ə)rɪ],[pəˈfʌŋktəri],敷衍的，呵呵的,
0,18,17,03,2,09,8,0.192391105,perimeter,[pəˈrɪmɪtə],[pəˈrɪmɪtə],边界，界限,
0,18,17,03,2,10,9,0.173386742,periodical,[pɪərɪˈɒdɪk(ə)l],[ˌpɪrɪˈɑdɪkl],周期性的，有固定间隔的,
0,18,17,04,3,01,0,0.170644389,peripatetic,[ˌperipəˈtetɪk],[ˌperipəˈtetɪk],巡游的，四处游历的,
0,18,17,04,3,02,1,0.966026507,peripheral,[pəˈrɪfərəl],[pəˈrɪfərəl],辅助性的,
0,18,17,04,3,03,2,0.34682504,perish,[ˈperɪʃ],[ˈpɛrɪʃ],死亡，消亡,
0,18,17,04,3,04,3,0.712549493,permanent,[ˈpɜːm(ə)nənt],[ˈpɜːmənənt],永恒的,
0,18,17,04,3,05,4,0.513496589,permeable,[ˈpɜːmiəbl],[ˈpɜːrmiəbl],可渗透的,
0,18,17,04,3,06,5,0.006192125,pernicious,[pəˈnɪʃəs],[pərˈnɪʃəs],有害的,
0,18,17,04,3,07,6,0.273619405,patchwork,[ˈpætʃwɜːk],[ˈpætʃˈwɝk],混合物(的),
0,18,17,04,3,08,7,0.154624635,perpetual,[pəˈpetʃʊəl],[pəˈpɛtʃuəl],永恒的，不断的,
0,18,17,04,3,09,8,0.396865981,persecute,[ˈpɜːsɪkjuːt],[ˈpɜːsɪkjut],迫害，折磨,
0,18,17,04,3,10,9,0.792246809,persevere,[pɜːsɪˈvɪə],[ˌpɜːsəˈvɪr],坚持不懈，不屈不挠,
0,18,17,05,4,01,0,0.365406601,persiflage,[ˈpɜːsɪflɑːʒ],[ˈpɜːrsɪflɑːʒ],开玩笑,
0,18,17,05,4,02,1,0.471067297,persistence,[pəˈsɪst(ə)ns],[pəˈsɪstəns],坚持，持续,
0,18,17,05,4,03,2,0.494213708,personable,[ˈpɜːsənəbl],[ˈpɜːrsənəbl],风度翩翩的，吸引人的,
0,18,17,05,4,04,3,0.531289741,perspicacious,[ˌpɜːspɪˈkeɪʃəs],[ˌpɜːrspɪˈkeɪʃəs],极敏锐的，有洞察力的,
0,18,17,05,4,05,4,0.175250466,perspicuity,[ˌpɜːspɪˈkjuːɪtɪ],[ˌpɜːspɪˈkjuːətɪ],清晰明了,
0,18,17,05,4,06,5,0.590549215,pertain,[pəˈteɪn],[pɜːˈten],有关联,
0,18,17,05,4,07,6,0.925408429,pertinacious,[ˌpɜːtɪˈneɪʃəs],[ˌpɜːrtnˈeɪʃəs],顽固的，固执地坚持的,
0,18,17,05,4,08,7,0.19956566,pertinent,[ˈpɜːtɪnənt],[ˈpɜːtnənt],相关的，恰当的,
0,18,17,05,4,09,8,0.75843699,penance,[ˈpenəns],[ˈpenəns],忏悔,
0,18,17,05,4,10,9,0.896559066,peruse,[pəˈruːz],[pəˈruz],细读,
0,18,17,06,5,01,0,0.25319061,pervade,[pəˈveɪd],[pəˈved],弥漫，充满,
0,18,17,06,5,02,1,0.162422966,pessimistic,[ˌpesɪˈmɪstɪk],[ˌpɛsɪˈmɪstɪk],悲观的,
0,18,17,06,5,03,2,0.259744724,petition,[pɪˈtɪʃ(ə)n],[pəˈtɪʃən],请愿，正式的申请，申请书；(尤指正式地)请求,
0,18,17,06,5,04,3,0.817411438,petrify,[ˈpetrɪfaɪ],[ˈpɛtrɪfaɪ],使僵化，使失去活力,
0,18,17,06,5,05,4,0.252721278,petty,[ˈpetɪ],[ˈpɛti],细微的，不重要的,
0,18,17,06,5,06,5,0.792113359,phenomenal,[fəˈnɒmɪnl],[fəˈnɑːmɪnl],不寻常的，非凡的,
0,18,17,06,5,07,6,0.389930646,philanthropic,[ˌfɪlənˈθrɒpɪk],[ˌfɪlənˈθrɒpɪk],博爱的，为他人着想的,
0,18,17,06,5,08,7,0.178449226,philistine,[ˈfɪlɪstaɪn],[ˈfɪlɪstiːn],市侩(注重物质而鄙视智慧或艺术的人),
0,18,17,06,5,09,8,0.26061869,phlegmatic,[flegˈmætɪk],[flɛɡˈmætɪk],冷静的，无感情的，淡漠的,
0,18,17,06,5,10,9,0.230030158,piddling,[ˈpɪdlɪŋ],[ˈpɪdlɪŋ],微不足道的,
0,18,17,07,6,01,0,0.899600247,piebald,[ˈpaɪbɔːld],[ˈpaɪbɔːld],混合的，杂糅而成的,
0,18,17,07,6,02,1,0.924176486,pigment,[ˈpɪɡmənt],[ˈpɪɡmənt],颜料；给...上颜色,
0,18,17,07,6,03,2,0.076770652,pilfer,[ˈpɪlfə(r)],[ˈpɪlfər],偷窃,
0,18,17,07,6,04,3,0.38828567,precocious,[prɪˈkəʊʃəs],[prɪˈkoʃəs],早熟的,
0,18,17,07,6,05,4,0.291823176,pillory,[ˈpɪləri],[ˈpɪləri],当众嘲弄,
0,18,17,07,6,06,5,0.632517151,pilot,[ˈpaɪlət],[ˈpaɪlət],初步的，试验性的；带领通过,
0,18,17,07,6,07,6,0.877855784,pine,[paɪn],[paɪn],渴望，奢望,
0,18,17,07,6,08,7,0.963410039,pinnacle,[ˈpɪnək(ə)l],[ˈpɪnəkl],顶峰,
0,18,17,07,6,09,8,0.197888074,pinpoint,[ˈpɪnpɒɪnt],[ˈpɪnpɔɪnt],非常精确的；精确定位或确认,
0,18,17,07,6,10,9,0.239377182,piquant,[ˈpiːk(ə)nt],[ˈpikənt],令人振奋的,
0,18,17,08,7,01,0,0.869104156,pique,[piːk],[piːk],激起，刺激,
0,18,17,08,7,02,1,0.437866296,pirate,[ˈpaɪrət],[ˈpaɪrət],盗版，盗用,
0,18,17,08,7,03,2,0.807437343,pithy,[ˈpɪθi],[ˈpɪθi],精练的，简洁的,
0,18,17,08,7,04,3,0.690715008,pitiless,[ˈpɪtiləs],[ˈpɪtiləs],没有同情心的,
0,18,17,08,7,05,4,0.267722862,pittance,[ˈpɪtns],[ˈpɪtns],少量津贴,
0,18,17,08,7,06,5,0.308203012,placate,[pləˈkeɪt],[ˈpleɪkeɪt],(通过让步以)平息抚慰,
0,18,17,08,7,07,6,0.399598493,placebo,[pləˈsiːbəʊ],[pləˈsibo],安慰性的事物,
0,18,17,08,7,08,7,0.368614583,plagiarize,[ˈpleɪdʒəraɪz],[ˈpleɪdʒəraɪz],剽窃，抄袭,
0,18,17,08,7,09,8,0.187860114,plangent,[ˈplændʒənt],[ˈplændʒənt],凄凉的，哀伤的,
0,18,17,08,7,10,9,0.166357451,plastic,[ˈplæstɪk],[ˈplæstɪk],可塑的,
0,18,17,09,8,01,0,0.80805583,plateau,[ˈplætəʊ],[plæˈto],高原；稳定时期，平台期,
0,18,17,09,8,02,1,0.591174095,platitude,[ˈplætɪtjuːd],[ˈplætɪtuːd],陈词滥调,
0,18,17,09,8,03,2,0.657623249,plausible,[ˈplɔːzɪb(ə)l],[ˈplɔzəbl],可信的,
0,18,17,09,8,04,3,0.271743598,plague,[pleɪg],[pleɡ],瘟疫；折磨，使...痛苦,
0,18,17,09,8,05,4,0.918652614,poignant,[ˈpɒɪnjənt],[ˈpɔɪnjənt],令人感伤的,
0,18,17,09,8,06,5,0.882992867,plethora,[ˈpleθərə],[ˈpleθərə],过量，过剩,
0,18,17,09,8,07,6,0.584596952,pliable,[ˈplaɪəbl],[ˈplaɪəbl],易弯曲的，柔软的；易受影响的，温顺的,
0,18,17,09,8,08,7,0.800847068,pliant,[ˈplaɪənt],[ˈplaɪənt],易弯曲的；顺从的,
0,18,17,09,8,09,8,0.512326597,plight,[plaɪt],[plaɪt],困境,
0,18,17,09,8,10,9,0.291780333,plodding,[ˈplɒdɪŋ],[ˈplɑːdɪŋ],无聊的，单调乏味的,
0,18,17,10,9,01,0,0.829100772,pluck,[plʌk],[plʌk],敢于面对困难的勇气,
0,18,17,10,9,02,1,0.787343749,plumb,[plʌm],[plʌm],完全的，绝对的；仔细深入地检查；探索，探究,
0,18,17,10,9,03,2,0.044543105,plummet,[ˈplʌmɪt],[ˈplʌmɪt],突然下降,
0,18,17,10,9,04,3,0.356170364,plump,[plʌmp],[plʌmp],丰满的；鼎力支持，赞不绝口,
0,18,17,10,9,05,4,0.133286391,plunge,[plʌn(d)ʒ],[plʌndʒ],突然下降,
0,18,17,10,9,06,5,0.764442597,polarize,[ˈpəʊləraɪz],[ˈpoʊləraɪz],使分开对立，使两极分化,
0,18,17,10,9,07,6,0.08780461,polemic,[pəˈlemɪk],[pəˈlemɪk],争执,
0,18,17,10,9,08,7,0.307212051,polished,[ˈpɒlɪʃt],[ˈpɑlɪʃt],有教养的,
0,18,17,10,9,09,8,0.036495935,politic,[ˈpɒlətɪk],[ˈpɑːlətɪk],合时宜的，明智的，高情商的,
0,18,17,10,9,10,9,0.770514969,pompous,[ˈpɒmpəs],[ˈpɑmpəs],浮夸的；傲慢的,
0,19,18,01,0,01,0,0.797280743,ponderable,[ˈpɒndərəbl],[ˈpɒndərəbəl],有价值的，值得考虑的,
0,19,18,01,0,02,1,0.090438786,ponderous,[ˈpɒnd(ə)rəs],[ˈpɑndərəs],沉重的,
0,19,18,01,0,03,2,0.79890243,pontificate,[pɒnˈtɪfɪkeɪt],[pɑːnˈtɪfɪkeɪt],傲慢地说或做,
0,19,18,01,0,04,3,0.72823948,pore,[pɔː],[pɔr],仔细浏览，仔细研究,
0,19,18,01,0,05,4,0.933069886,porous,[ˈpɔːrəs],[ˈpɔrəs],多孔可渗透的,
0,19,18,01,0,06,5,0.79299913,portentous,[pɔːˈtentəs],[pɔrˈtɛntəs],预兆性的，凶兆的,
0,19,18,01,0,07,6,0.489902301,poseur,[pəʊˈzɜː(r)],[poʊˈzɜːr],故作姿态的，不真诚的人,
0,19,18,01,0,08,7,0.913054587,posit,[ˈpɒzɪt],[ˈpɑːzɪt],假定，断定,
0,19,18,01,0,09,8,0.530289197,postulate,[ˈpɒstjʊleɪt],[ˈpɑstʃəlet],前提条件；假定为真,
0,19,18,01,0,10,9,0.398406785,posture,[ˈpɒstʃə],[ˈpɑstʃə],故作姿态，装模作样,
0,19,18,02,1,01,0,0.515059683,potable,[ˈpəʊtəb(ə)l],[ˈpotəbl],饮品，尤指有酒精饮料；适于饮用的,
0,19,18,02,1,02,1,0.217060377,potentate,[ˈpəʊtnteɪt],[ˈpoʊtnteɪt],有权势的人,
0,19,18,02,1,03,2,0.92221843,potentiate,[pəˈtenʃɪeɪt],[pəˈtenʃɪˌeɪt],激活，加强,
0,19,18,02,1,04,3,0.577911873,pout,[paʊt],[paʊt],(尤指撅嘴或板着脸)表示不悦,
0,19,18,02,1,05,4,0.203459735,practitioner,[prækˈtɪʃ(ə)nə],[prækˈtɪʃənə],职业人士,
0,19,18,02,1,06,5,0.714275704,premium,[ˈpriːmɪəm],[ˈprimɪəm],高端的,
0,19,18,02,1,07,6,0.202767263,prate,[preɪt],[preɪt],闲聊，空谈,
0,19,18,02,1,08,7,0.616077045,preach,[priːtʃ],[pritʃ],传道，布道,
0,19,18,02,1,09,8,0.20734922,precarious,[prɪˈkeərɪəs],[prɪˈkɛrərɪəs],危险的，不稳定的；可疑的，不明确的,
0,19,18,02,1,10,9,0.899052817,precedent,[ˈpresɪd(ə)nt],[ˈprɛsɪdənt],先例，前例；先前的,
0,19,18,03,2,01,0,0.506213602,ploy,[plɒɪ],[plɔɪ],计策，手段,
0,19,18,03,2,02,1,0.55034567,precipitate,[prɪˈsɪpɪteɪt],[prɪˈsɪpɪteɪt],匆忙的；促使，导致,
0,19,18,03,2,03,2,0.394847698,precipitation,[prɪˌsɪpɪˈteɪʃ(ə)n],[prɪˈsɪpəˈteʃən],沉积物，尤指降水；仓促,
0,19,18,03,2,04,3,0.962968363,precipitous,[prɪˈsɪpɪtəs],[prɪˈsɪpɪtəs],非常陡峭的；匆忙的,
0,19,18,03,2,05,4,0.030437393,preclude,[prɪˈkluːd],[prɪˈklud],预先阻止,
0,19,18,03,2,06,5,0.424118583,precursor,[prɪˈkɜːsə],[priˈkɜːsə],先驱者，先导,
0,19,18,03,2,07,6,0.598774146,predecessor,[ˈpriːdɪsesə],[ˈprɛdəsɛsə],前任，先辈,
0,19,18,03,2,08,7,0.441551421,predilection,[ˌpriːdɪˈlekʃn],[ˌpredlˈekʃn],爱好，偏袒,
0,19,18,03,2,09,8,0.307683621,preeminent,[prɪˈemɪnənt],[priˈɛmɪnənt],优秀的，重要的,
0,19,18,03,2,10,9,0.444883585,preempt,[prɪˈempt],[priːˈempt],预先占有,
0,19,18,04,3,01,0,0.949148883,preen,[priːn],[prin],打扮修饰,
0,19,18,04,3,02,1,0.96755454,preface,[ˈprefəs],[ˈprɛfəs],序言,
0,19,18,04,3,03,2,0.370736472,pregnant,[ˈpregnənt],[ˈprɛɡnənt],重要的，意味深长的,
0,19,18,04,3,04,3,0.072044654,premeditate,[prɪˈmedɪteɪt],[prɪˈmedəˌteɪt],预先考虑,
0,19,18,04,3,05,4,0.780646187,preoccupation,[prɪˌɒkjʊˈpeɪʃ(ə)n],[prɪˌɑkjuˈpeʃən],非常关心，全神贯注,
0,19,18,04,3,06,5,0.170657433,preponderant,[prɪˈpɒndərənt],[prɪˈpɑːndərənt],占优势的，更重要的,
0,19,18,04,3,07,6,0.101648005,prepossessing,[ˌpriːpəˈzesɪŋ],[ˌpriːpəˈzesɪŋ],给人好感的，有魅力的,
0,19,18,04,3,08,7,0.873049345,preposterous,[prɪˈpɒstərəs],[prɪˈpɑːstərəs],荒谬的，不符合常理的,
0,19,18,04,3,09,8,0.760546924,presage,[ˈpresɪdʒ],[ˈprɛsɪdʒ],征兆；预示，预言,
0,19,18,04,3,10,9,0.986476517,prescience,[ˈpresiəns],[ˈpresiəns],预知，先见,
0,19,18,05,4,01,0,0.810276438,prescription,[prɪˈskrɪpʃ(ə)n],[prɪˈskrɪpʃən],处方；规定，传统的规矩,
0,19,18,05,4,02,1,0.152235449,primitive,[ˈprɪmɪtɪv],[ˈprɪmətɪv],原始的,
0,19,18,05,4,03,2,0.500357725,prestige,[preˈstiː(d)ʒ],[prɛˈstidʒ],声望，威望,
0,19,18,05,4,04,3,0.675548662,presumptuous,[prɪˈzʌm(p)tʃʊəs],[prɪˈzʌmptʃuəs],傲慢的,
0,19,18,05,4,05,4,0.815094982,pretense,[prɪˈtens],[ˈpriːtens],虚假，伪装；自大，优越感,
0,19,18,05,4,06,5,0.880350457,preternatural,[ˌpriːtəˈnætʃrəl],[ˌpriːtərˈnætʃrəl],超乎寻常,
0,19,18,05,4,07,6,0.850831161,prognosis,[prɒɡˈnəʊsɪs],[prɑːɡˈnoʊsɪs],预兆,
0,19,18,05,4,08,7,0.350482921,prevalent,[ˈprev(ə)l(ə)nt],[ˈprɛvələnt],流行的，普遍的,
0,19,18,05,4,09,8,0.804002832,prevaricate,[prɪˈværɪkeɪt],[prɪˈværɪkeɪt],支吾其词，撒谎,
0,19,18,05,4,10,9,0.231480446,primordial,[praɪˈmɔːdiəl],[praɪˈmɔːrdiəl],原始的，最初的,
0,19,18,06,5,01,0,0.903136344,primp,[prɪmp],[prɪmp],精心打扮,
0,19,18,06,5,02,1,0.765829507,peddle,[ˈped(ə)l],[ˈpɛdl],叫卖，兜售,
0,19,18,06,5,03,2,0.454317704,pristine,[ˈprɪstiːn],[ˈprɪstin],纯净的，质朴的，未被文明腐蚀的,
0,19,18,06,5,04,3,0.077712745,privation,[praɪˈveɪʃ(ə)n],[praɪˈveʃən],缺乏，穷困,
0,19,18,06,5,05,4,0.662658107,probe,[prəʊb],[prob],深入调查,
0,19,18,06,5,06,5,0.972229678,probity,[ˈprəʊbɪtɪ],[ˈprobəti],正直,
0,19,18,06,5,07,6,0.964149039,proclivity,[prəˈklɪvəti],[prəˈklɪvəti],癖性，爱好,
0,19,18,06,5,08,7,0.13007597,procrastinate,[prə(ʊ)ˈkræstɪneɪt],[proˈkræstɪnet],(因为懒散)拖延,
0,19,18,06,5,09,8,0.423788995,procure,[prəˈkjʊə],[prəˈkjʊr],获得，取得,
0,19,18,06,5,10,9,0.127655944,prod,[prɒd],[prɑd],促使...行动,
0,19,18,07,6,01,0,0.227392714,prodigal,[ˈprɒdɪg(ə)l],[ˈprɑdɪɡl],挥霍的；败家子,
0,19,18,07,6,02,1,0.559750989,prodigious,[prəˈdɪdʒəs],[prəˈdɪdʒəs],巨大的；惊人的，了不起的,
0,19,18,07,6,03,2,0.955619657,profane,[prəˈfeɪn],[prəˈfeɪn],亵渎,
0,19,18,07,6,04,3,0.32159919,proffer,[ˈprɒfə],[ˈprɑfə],献出，提供,
0,19,18,07,6,05,4,0.726374722,proficient,[prəˈfɪʃ(ə)nt],[prəˈfɪʃnt],熟练的，精通的,
0,19,18,07,6,06,5,0.152499396,profligate,[ˈprɒflɪgət],[prɔflɪɡət],挥金如土的，挥霍的；败家子,
0,19,18,07,6,07,6,0.936632996,pushover,[ˈpʊʃəʊvə(r)],[ˈpʊʃoʊvər],容易做的工作；易如反掌的事,
0,19,18,07,6,08,7,0.83722671,profusion,[prəˈfjuːʒ(ə)n],[prəˈfjuʒn],丰富，大量；挥霍，浪费,
0,19,18,07,6,09,8,0.354280728,prohibitive,[prəˈhɪbətɪv],[prəˈhɪbətɪv],(价格高得)抑制购买的,
0,19,18,07,6,10,9,0.831050258,proliferate,[prəˈlɪfəreɪt],[prəˈlɪfəreɪt],快速繁殖；激增,
0,19,18,08,7,01,0,0.95538387,prolix,[ˈprəʊlɪks],[ˈproʊlɪks],啰嗦的，冗长的,
0,19,18,08,7,02,1,0.169781269,prologue,[ˈprəʊlɒɡ],[ˈproʊlɔːɡ],序言,
0,19,18,08,7,03,2,0.73434521,prolong,[prəˈlɒŋ],[prəˈlɑːŋ],延长，拖延,
0,19,18,08,7,04,3,0.667935233,promulgate,[ˈprɒmlɡeɪt],[ˈprɑːmlɡeɪt],正式宣布,
0,19,18,08,7,05,4,0.711647308,proofread,[ˈpruːfriːd],[ˈpruːfriːd],校对,
0,19,18,08,7,06,5,0.130267586,propagate,[ˈprɒpəgeɪt],[ˈprɑpəˈget],传播，宣传,
0,19,18,08,7,07,6,0.656027815,propensity,[prəˈpensɪtɪ],[prəˈpɛnsəti],倾向，癖好,
0,19,18,08,7,08,7,0.489904417,prophetic,[prəˈfetɪk],[prəˈfetɪk],预言的，预示的,
0,19,18,08,7,09,8,0.212345181,propitiate,[prəˈpɪʃieɪt],[prəˈpɪʃieɪt],抚慰，劝解,
0,19,18,08,7,10,9,0.817386728,propitious,[prəˈpɪʃəs],[prəˈpɪʃəs],吉祥的,
0,19,18,09,8,01,0,0.48734827,proponent,[prəˈpəʊnənt],[prəˈpoʊnənt],建议者，支持者,
0,19,18,09,8,02,1,0.485299662,propriety,[prəˈpraɪətɪ],[prəˈpraɪəti],适当，得体,
0,19,18,09,8,03,2,0.125367444,prosaic,[prəˈzeɪɪk],[prəˈzeɪɪk],单调的，常见的,
0,19,18,09,8,04,3,0.736115602,proscribe,[prəˈskraɪb],[proʊˈskraɪb],禁止，排斥,
0,19,18,09,8,05,4,0.622214897,prosecution,[prɒsɪˈkjuːʃ(ə)n],[ˌprɑsɪˈkjuʃən],实行，执行,
0,19,18,09,8,06,5,0.603744462,proselytize,[ˈprɒsələtaɪz],[ˈprɑːsələtaɪz],(使)改变信仰,
0,19,18,09,8,07,6,0.338542106,prospect,[ˈprɒspekt],[ˈprɑspɛkt],探查，勘探,
0,19,18,09,8,08,7,0.733176637,prosperous,[ˈprɒsp(ə)rəs],[ˈprɑspərəs],成功的，繁盛的,
0,19,18,09,8,09,8,0.342554687,prostrate,[ˈprɒstreɪt],[ˈprɑstret],平躺(的)，使平躺；衰弱的，使衰竭,
0,19,18,09,8,10,9,0.767693338,protean,[ˈprəʊtiən],[ˈproʊtiən],善变的；多才多艺的,
0,19,18,10,9,01,0,0.737250553,protocol,[ˈprəʊtəkɒl],[ˈprotəˈkɔl],正确的礼仪规范,
0,19,18,10,9,02,1,0.372814545,protract,[prəˈtrækt],[proʊˈtrækt],延长，拖长,
0,19,18,10,9,03,2,0.792891153,protrude,[prəˈtruːd],[proʊˈtruːd],突出,
0,19,18,10,9,04,3,0.30806196,protuberant,[prəˈtjuːbərənt],[proʊˈtuːbərənt],隆起的，凸出的,
0,19,18,10,9,05,4,0.948171498,provident,[ˈprɒvɪd(ə)nt],[ˈprɑvɪdənt],节俭的；有远见的,
0,19,18,10,9,06,5,0.347870258,providential,[prɒvɪˈdenʃ(ə)l],[ˌprɑvɪˈdɛnʃl],天意的，幸运(的),
0,19,18,10,9,07,6,0.514820588,provincial,[prəˈvɪnʃ(ə)l],[prəˈvɪnʃl],狭隘(的),
0,19,18,10,9,08,7,0.852457196,provisional,[prəˈvɪʒənl],[prəˈvɪʒənl],临时的,
0,19,18,10,9,09,8,0.041642461,provisory,[prəˈvaɪzərɪ],[prəˈvaɪzərɪ],有附带条件的；临时的,
0,19,18,10,9,10,9,0.900867547,provoke,[prəˈvəʊk],[prəˈvok],激怒；驱使，激起,
0,20,19,01,0,01,0,0.383386556,prowess,[ˈpraʊɪs],[ˈpraʊəs],英勇，勇敢,
0,20,19,01,0,02,1,0.746935835,prowl,[praʊl],[praʊl],潜行于，巡游以猎取食物，徘徊,
0,20,19,01,0,03,2,0.657098599,prude,[pruːd],[prud],过分正经的人；一个过分关心自己是否得体、谦逊、或正确的人,
0,20,19,01,0,04,3,0.520543964,prudish,[ˈpruːdɪʃ],[ˈpruːdɪʃ],明智的；小心谨慎的，审慎的,
0,20,19,01,0,05,4,0.423124192,prudent,[ˈpruːd(ə)nt],[ˈprʊdnt],过分守礼的,
0,20,19,01,0,06,5,0.748254422,prune,[pruːn],[prun],修剪；修正,
0,20,19,01,0,07,6,0.2944409,pry,[praɪ],[praɪ],刺探，打听,
0,20,19,01,0,08,7,0.674199741,pseudonym,[ˈsuːdənɪm],[ˈsuːdənɪm],假名，笔名,
0,20,19,01,0,09,8,0.337336474,putative,[ˈpjuːtətɪv],[ˈpjuːtətɪv],推测的，假定的,
0,20,19,01,0,10,9,0.297668193,pecuniary,[pɪˈkjuːniəri],[pɪˈkjuːnieri],金钱上的,
0,20,19,02,1,01,0,0.859658592,puckish,[ˈpʌkɪʃ],[ˈpʌkɪʃ],淘气的，顽皮的,
0,20,19,02,1,02,1,0.651794786,puerile,[ˈpjʊəraɪl],[ˈpjʊrəl],幼稚的，不成熟的,
0,20,19,02,1,03,2,0.599507066,puissance,[ˈpwiːsɒ̃s],[ˈpwɪsəns],权力,
0,20,19,02,1,04,3,0.975150547,pulchritude,[ˈpʌlkrɪtjuːd],[ˈpʌlkrɪtjuːd],美丽,
0,20,19,02,1,05,4,0.111115726,pulverize,[ˈpʌlvəraɪz],[ˈpʌlvəraɪz],将...研磨成粉；将...彻底摧毁,
0,20,19,02,1,06,5,0.791980746,permeate,[ˈpɜːmɪeɪt],[ˈpɜːmɪet],弥漫，渗透,
0,20,19,02,1,07,6,0.209195711,punctilious,[pʌŋkˈtɪliəs],[pʌŋkˈtɪliəs],注意细节的，一丝不苟的,
0,20,19,02,1,08,7,0.834514264,pundit,[ˈpʌndɪt],[ˈpʌndɪt],权威人士，专家,
0,20,19,02,1,09,8,0.073330224,pungent,[ˈpʌn(d)ʒ(ə)nt],[ˈpʌndʒənt],辛辣的，讽刺的,
0,20,19,02,1,10,9,0.621789168,puny,[ˈpjuːnɪ],[ˈpjuni],微小的，弱小的,
0,20,19,03,2,01,0,0.36914068,purport,[pəˈpɔːt],[pərˈpɔːrt],声称，打算,
0,20,19,03,2,02,1,0.904900629,purlieu,[ˈpɜːljuː],[ˈpɜːluː],常去的地方；临近的地区,
0,20,19,03,2,03,2,0.456815627,purloin,[pɜːˈlɔɪn],[pɜːrˈlɔɪn],偷窃,
0,20,19,03,2,04,3,0.508354522,purvey,[pəˈveɪ],[pərˈveɪ],(大量)供给，供应,
0,20,19,03,2,05,4,0.248557541,pusillanimous,[ˌpjuːsɪˈlænɪməs],[ˌpjuːsɪˈlænɪməs],懦弱的，胆小得令人鄙视的,
0,20,19,03,2,06,5,0.647709017,quack,[kwæk],[kwæk],骗子医生，江湖郎中,
0,20,19,03,2,07,6,0.674652473,quaff,[kwɒf],[kwæf],大口地喝,
0,20,19,03,2,08,7,0.195596342,quail,[kweɪl],[kwel],胆怯，畏缩,
0,20,19,03,2,09,8,0.791692676,qualify,[ˈkwɒlɪfaɪ],[ˈkwɑləˌfaɪ],限定；使有资格，使有能力,
0,20,19,03,2,10,9,0.581810563,quandary,[ˈkwɒndəri],[ˈkwɑːndəri],困惑，窘境,
0,20,19,04,3,01,0,0.177762042,quarantine,[ˈkwɒrəntiːn],[ˈkwɔːrəntiːn],隔离,
0,20,19,04,3,02,1,0.877706858,qualm,[kwɑːm],[kwɑm],担忧，不安,
0,20,19,04,3,03,2,0.499531536,quash,[kwɒʃ],[kwɔːʃ],镇压，阻止,
0,20,19,04,3,04,3,0.316037584,quirky,[ˈkwəːki],[ˈkwəːki],古怪的，奇葩的,
0,20,19,04,3,05,4,0.73220622,quell,[kwel],[kwɛl],压制；使平静，使安静,
0,20,19,04,3,06,5,0.809892469,quench,[kwen(t)ʃ],[kwɛntʃ],熄灭；使满足,
0,20,19,04,3,07,6,0.343994959,querulous,[ˈkwerələs],[ˈkwerələs],抱怨的，爱发牢骚的,
0,20,19,04,3,08,7,0.848405832,quibble,[ˈkwɪb(ə)l],[ˈkwɪbl],吹毛求疵,
0,20,19,04,3,09,8,0.12496062,quiescent,[kwiˈesnt],[kwiˈesnt],平静的，静止的,
0,20,19,04,3,10,9,0.975034146,quixotic,[kwɪkˈsɒtɪk],[kwɪkˈsɑːtɪk],不切实际的，空想的,
0,20,19,05,4,01,0,0.553376771,quota,[ˈkwəʊtə],[ˈkwotə],配额，限额,
0,20,19,05,4,02,1,0.293803818,quotidian,[kwɒˈtɪdiən],[kwoʊˈtɪdiən],每日的，平凡的,
0,20,19,05,4,03,2,0.672934516,rabble,[ˈræb(ə)l],[ˈræbl],混乱的人群；暴民；下层群众,
0,20,19,05,4,04,3,0.258888651,rabid,[ˈræbɪd],[ˈræbɪd],狂热的，不冷静的,
0,20,19,05,4,05,4,0.698472437,racy,[ˈreɪsɪ],[ˈresi],活泼生动的,
0,20,19,05,4,06,5,0.458616006,raffish,[ˈræfɪʃ],[ˈræfɪʃ],低俗的,
